Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
43,348,2010-07-20 19:18:28.160,2019-06-19 15:19:33.313,12.0,0,1829590.7000000002,132.34438333333335,1008.8712333333334,74634.80055,7727.677716666667,2737.3929000000003,2639.572666666667,9094.778500000002,1.0,7.0,0.25,312479.0,312479.0,7.0,0.007751436244243103,348.0,84012.91666666667,348.0,2.142857142857143,5.0,3.4285714285714284,0.0,3.101458950082625,0.01587754996037744,464.0,1499.857142857143,5.0
45,2920,2010-07-20 19:18:47.830,2018-03-25 03:03:22.730,22.0,0,184.41000000000003,8.967883333333333,1360.7207833333334,520.57195,698.8680500000002,146.56221666666667,1523.6939,553.52155,6.0,2.0,2.3333333333333335,30582.0,30582.0,2.0,0.043939691309021985,4080.6666666666665,24646.5,11420.25,1.5,19.166666666666668,12.5,27.874121809783833,3.5355339059327378,0.03512257485937799,603.3333333333334,908.5,17.416666666666668
50,792,2010-07-20 19:20:25.783,2019-05-09 15:51:13.460,10.0,0,2127.59,8.4365,6.316666666666666,27.86606666666667,259.33605,1198.7265000000002,9.700050000000001,351265.4467833333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3243.8,0.0,1596.7410714285716,0.0,13.375,0.0,11.795126112085448,0.0,0.0,616.25,0.0,11.85892857142857
51,7999,2010-07-20 19:21:33.223,2019-08-30 04:41:15.113,53.0,0,265.26,15.109666666666667,8.749500000000001,15.693333333333333,57.00916666666667,8.870166666666668,7.6547833333333335,17.621833333333335,6.0,2.0,2.3333333333333335,5775.0,30582.0,2.0,0.016896101646947506,2583.5,9496.4,5619.65,5.5,37.833333333333336,15.0,43.86532419425014,1.4142135623730951,0.04527781210545677,1470.1666666666667,602.5,37.13333333333333
56,4301,2010-07-20 19:23:54.217,2019-07-31 21:59:01.333,29.0,0,225.216,6.190616666666667,13.289116666666668,7.3741,86.47623333333334,611.2529333333333,25.83206666666667,3.94705,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.5,0.0,7953.470833333333,0.0,19.75,0.0,29.653956613867614,0.0,0.0,617.75,0.0,17.28962148962149
59,2172,2010-07-20 19:26:06.223,2019-07-31 18:53:46.023,9.0,0,785.3340000000001,355.4357166666667,427.34833333333336,316.83428333333336,9140.2875,7054.390383333333,3626.3363833333337,92673.76561666667,4.0,4.0,1.0,30582.0,71134.0,4.0,0.014868397030062472,3597.5,15606.923076923076,4688.5,3.5,40.75,21.25,40.46706479760218,16.580611166861935,0.054034859593634486,1551.0,467.25,35.5
60,2386,2010-07-20 19:28:29.697,2019-07-16 18:43:52.583,11.0,0,763292.74,11491.939666666667,17747.7451,125619.88316666667,72143.83883333333,80528.16816666667,4187.561333333334,7047.51645,5.0,3.0,1.5,222063.0,222063.0,3.0,0.021725030155548806,12819.333333333334,59870.9,2386.0,5.666666666666667,17.2,73.33333333333333,13.663820841916802,96.46933882500353,0.0038337056074461803,1004.4,1063.6666666666667,17.2
72,30582,2010-07-20 19:41:06.357,2019-08-05 22:01:53.803,498.0,0,1026.386,12.993783333333335,37.201550000000005,14.466166666666668,16.307616666666668,79.60661666666667,18.240666666666666,337.0595,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.8,0.0,17984.833333333336,0.0,33.875,0.0,52.51241349841551,0.0,0.0,921.5,0.0,17.645833333333332
73,5775,2010-07-20 19:42:51.877,2013-12-01 04:08:32.473,32.0,0,3365.8230000000003,59.68566666666667,58.28616666666667,50.24705000000001,116.19473333333333,684.0104333333334,675.19495,64.83716666666666,2.0,6.0,0.42857142857142855,24417.0,134579.0,6.0,0.015535028317120156,7999.0,26527.3,5775.0,6.166666666666667,17.5,31.5,16.263455967290593,32.874001885988875,0.0133568276784539,1862.5,618.3333333333334,17.5
76,6599,2010-07-20 19:44:54.913,2016-08-08 23:28:45.420,24.0,0,1450.7540000000001,12.462333333333333,69.58583333333334,63.83016666666667,21.089833333333335,19.860599999999998,22.8774,410.0087666666667,6.0,2.0,2.3333333333333335,10542.0,286579.0,2.0,0.00015285646584493732,4275.5,61308.4,7101.791666666666,3.0,44.833333333333336,9.0,41.5519754845262,7.0710678118654755,0.027167180690155307,1146.0,687.5,39.26111111111111
80,3312,2010-07-20 19:53:23.177,2019-08-31 19:33:16.383,8.0,1,2669.3,1046.4696000000001,121.61940000000001,7.414333333333333,352.04766666666666,1102.8099333333334,635392.4791166667,190279.73633333336,7.0,1.0,4.0,1426.0,1426.0,1.0,0.00123518440057623,2817.8333333333335,1426.0,8237.05,1.0,15.142857142857142,7.0,9.957050624700928,0.0,0.0,1048.4285714285713,1201.0,8.976190476190476
89,7205,2010-07-20 20:11:38.860,2019-08-27 19:08:34.413,46.0,0,44026.563,21.640333333333334,7.818733333333333,98.94366666666669,146.99955,2.38105,4.157666666666667,24.425733333333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,4879.666666666666,0.0,25.875,0.0,22.459089792013263,0.0,0.0,455.125,0.0,13.556547619047619
91,313,2010-07-20 20:13:03.473,2019-07-02 18:48:43.117,9.0,0,87092.25700000001,31885.803950000005,1207.2342666666668,5.735616666666667,12961.104716666667,7196.781000000001,7.6564000000000005,218.98510000000002,5.0,3.0,1.5,82449.0,222063.0,3.0,0.008402133189588394,313.0,52373.42857142857,312.5,4.666666666666667,6.8,9.666666666666666,6.099180272790763,6.350852961085883,0.10313041879125298,976.6,1026.0,4.8
92,781,2010-07-20 20:14:52.470,2019-08-12 14:40:28.930,18.0,0,329.75300000000004,28.290066666666668,1447.2026,2217.4567833333335,5787.429883333333,41.55145,114419.984,16594.139333333336,5.0,3.0,1.5,62775.0,312479.0,3.0,0.010599998798666802,15828.5,104795.71428571429,0.0,3.0,13.4,6.333333333333333,16.80178561939177,9.29157324317757,0.0024328070377842557,1372.2,733.3333333333334,6.6933333333333325
96,2993,2010-07-20 20:25:37.483,2019-08-28 07:28:50.037,60.0,0,534.8000000000001,3.4091166666666672,19.064500000000002,34.722166666666666,7.401783333333333,68.76805,58.488283333333335,75.557,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.5,0.0,7555.349206349206,0.0,15.125,0.0,29.6861559846144,0.0,0.0,605.5,0.0,12.482738095238094
99,857,2010-07-20 20:44:17.127,2019-06-02 02:12:39.433,28.0,0,5031.263,32.525000000000006,49.38928333333333,64.32816666666666,339.1977666666667,2312.0354500000003,227.92450000000002,241.68021666666667,7.0,1.0,4.0,3874.0,5730.0,1.0,0.04262111322085621,30582.0,3030.6363636363635,0.0,19.0,14.428571428571429,73.0,17.539072028446874,0.0,0.01526851301562534,1445.5714285714287,337.0,4.5998168498168495
100,3474,2010-07-20 20:48:22.373,2018-10-04 13:01:05.743,27.0,0,43847.964,24.9921,225.9051166666667,1219.32095,36.84571666666667,106.08938333333334,300.2819,1007.2708833333334,6.0,2.0,2.3333333333333335,30582.0,69037.0,2.0,0.009186162638253661,4776.6,30249.666666666668,4656.0,3.5,15.666666666666666,30.5,27.273919165874688,23.33452377915607,0.05165173593498923,983.6666666666666,462.0,15.13095238095238
104,1420,2010-07-20 20:55:40.483,2019-08-30 18:19:04.073,12.0,0,653.1270000000001,112.15395,51.97593333333334,1250.0054000000002,6730.901383333334,37576.12100000001,6282.874616666667,9.8835,1.0,7.0,0.25,7999.0,286579.0,7.0,0.10095554422610004,1420.0,22772.297297297297,5050.8,8.571428571428571,2.0,25.714285714285715,0.0,17.046155829729724,0.028495721582465033,1643.0,269.85714285714283,0.4444444444444444
106,3747,2010-07-20 21:06:09.213,2017-11-08 01:59:52.013,18.0,0,139.994,11.394666666666668,14.144166666666669,0.46226666666666666,297.18961666666667,148.47283333333334,162.40900000000002,1253.4805000000001,3.0,5.0,0.6666666666666666,7999.0,222063.0,5.0,0.0956171032224876,2206.5,29345.0,5050.8,11.8,11.666666666666666,75.0,10.016652800877813,53.16954015223378,0.0745861858201441,565.0,259.0,10.777777777777779
115,1075,2010-07-20 21:40:12.880,2013-07-23 19:44:46.113,11.0,0,15514.807,68.83166666666668,656.0202166666667,9.113283333333333,39.99733333333334,402.6617666666667,2962.3294000000005,27.847883333333336,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10914.25,0.0,15269.75,0.0,16.875,0.0,12.574776339959291,0.0,0.0,548.125,0.0,9.067708333333332
120,2033,2010-07-20 22:14:22.863,2019-06-18 22:35:39.210,26.0,0,3334.2400000000002,816.3040666666668,99.14116666666668,474.60805,241.96161666666666,2878.1991666666668,2177.4327166666667,606.1027166666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5124.857142857143,0.0,1896.0,0.0,12.625,0.0,17.352953639078276,0.0,0.0,579.375,0.0,8.633333333333333
121,253,2010-07-20 22:16:31.863,2016-04-26 17:48:19.430,32.0,0,9423.094000000001,17.119716666666665,407.88783333333333,696.8031666666667,1131.98945,809.3990500000001,1510.2507833333334,1447.3677166666669,5.0,3.0,1.5,8841.0,33001.0,3.0,0.00030302962810067684,1514.5,8545.166666666666,1853.357142857143,2.0,6.6,19.0,4.878524367060187,21.656407827707714,5.451338160849674e-05,771.6,2114.6666666666665,2.1
122,1763,2010-07-20 22:27:53.053,2019-01-02 08:42:13.383,9.0,0,848.224,4.1341,27.390833333333333,359.32506666666666,104.75593333333335,15.210233333333333,1.5922666666666667,568.4909000000001,6.0,2.0,2.3333333333333335,0.0,275257.0,2.0,0.1290758385089159,4404.0,25665.6875,12242.666666666666,18.0,83.5,48.5,124.3989549795335,58.68986283848344,0.10580272434093824,876.6666666666666,1152.5,67.96645021645021
123,5838,2010-07-20 23:04:55.970,2019-06-11 16:08:38.860,89.0,0,365.53000000000003,81.81521666666667,98.77340000000001,32.27116666666667,55.56100000000001,175.528,72.51360000000001,220.8619,7.0,1.0,4.0,1973.0,13394.0,1.0,0.00041753662161516113,3984.4,7683.5,9771.75,5.0,9.857142857142858,27.0,8.532849688675162,0.0,0.00041520309496962315,913.0,803.0,7.114285714285714
129,384,2010-07-20 23:42:42.977,2019-02-14 19:02:34.647,8.0,1,394.68300000000005,1261.5463333333332,4360.0355500000005,225723.7931666667,5032.2373333333335,166213.90806666669,256252.3652166667,37486.68338333334,5.0,3.0,1.5,10798.0,71134.0,3.0,0.010855026299316495,793.0,18811.6,849.125,2.0,1.8,8.333333333333334,1.4832396974191326,5.131601439446884,0.003996815071296852,607.6,459.0,1.56
130,2582,2010-07-20 23:49:24.087,2019-08-31 02:39:42.973,30.0,0,789.1930000000001,118920.94671666667,6438.946166666667,4243.581783333333,11792.212716666667,21527.854333333333,8342.038333333334,9833.598733333334,7.0,1.0,4.0,0.0,3137.0,1.0,0.0171266406608143,5673.0,3137.0,3812.0277777777774,3.0,13.428571428571429,14.0,12.594405409508129,0.0,0.0,1143.142857142857,1083.0,9.642857142857142
136,6068,2010-07-21 00:23:43.783,2019-08-29 05:28:58.897,42.0,0,1610.4170000000001,11.865666666666668,1008.9392166666668,93.54906666666668,1850.9523333333336,266.99205,535.7601666666667,1.3307833333333334,7.0,1.0,4.0,286579.0,286579.0,1.0,0.014354077287615277,3507.0,76468.0,39393.52380952381,5.0,17.857142857142858,139.0,19.667473752607982,0.0,0.00014926313900535566,676.8571428571429,147.0,8.261904761904761
139,17838,2010-07-21 01:34:19.790,2014-02-26 05:52:00.410,135.0,0,21104.933,9695.942116666667,3471.7378833333337,14127.564066666668,3166.231,14.947333333333335,5452.348433333334,19124.002233333336,7.0,1.0,4.0,526.0,71134.0,1.0,0.05431387991201152,2120.5,18858.75,15475.0,4.0,3.7142857142857144,9.0,2.8702082220799308,0.0,0.03413263750543626,862.7142857142857,344.0,2.5714285714285716
145,4107,2010-07-21 03:04:03.600,2013-04-22 02:36:22.793,26.0,0,943.2800000000001,22.31661666666667,42.23955,48.86995,59.61833333333334,2025.935666666667,9106.16805,12776.037450000002,3.0,5.0,0.6666666666666666,286579.0,315958.0,5.0,0.046654934505802936,5284.333333333333,40674.365853658535,14344.0,11.4,147.33333333333334,95.4,145.51403139674653,123.48198249137403,0.04350795196516025,625.6666666666666,1109.6,146.83333333333334
152,13825,2010-07-21 04:13:51.943,2019-08-31 23:56:01.313,122.0,0,188347.67,548.3867333333334,828.7219333333335,1458.0742833333336,4357.054833333334,2861.1534500000002,25.690600000000003,3595.197566666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51491.833333333336,0.0,0.0,0.0,14.5,0.0,8.750510189207745,0.0,0.0,593.875,0.0,14.5
160,2133,2010-07-21 07:18:19.487,2017-04-07 01:52:40.367,29.0,0,104008.633,1301.7040000000002,170.76738333333336,2006.9425666666668,2040.7333833333334,62.30938333333334,2406.273666666667,512.2449,4.0,4.0,1.0,24417.0,315958.0,4.0,0.040120206826352894,30582.0,44195.5,0.0,9.0,21.0,32.0,19.148542155126762,38.660919113061276,0.0016433960690929188,2130.5,2032.25,18.833333333333332
163,3565,2010-07-21 08:13:39.290,2019-08-28 07:15:07.707,39.0,0,519180.08700000006,3235.4823333333334,2582.0135500000006,14592.808283333336,2.9858833333333337,29.731383333333333,24333.549283333337,50.66695000000001,7.0,1.0,4.0,3565.0,13850.0,1.0,0.0305649004908723,4484.8,5971.333333333333,9510.333333333334,3.0,4.857142857142857,16.0,8.355209381548963,0.0,0.012237587243917726,669.4285714285714,203.0,3.183673469387755
171,6044,2010-07-21 12:03:21.157,2019-07-30 12:08:18.060,45.0,0,8913.41,19.120383333333336,1276.6173333333334,1581.63655,320.05178333333333,1189.3474500000002,2434.034166666667,242.73038333333335,6.0,2.0,2.3333333333333335,24417.0,113632.0,2.0,0.007194894646656624,4899.4,37341.0,6813.666666666666,6.0,25.333333333333332,35.5,15.603418428878546,27.577164466275352,0.00010863546308794639,1560.8333333333333,330.5,25.333333333333332
172,1973,2010-07-21 12:04:25.587,2019-08-19 17:36:02.450,50.0,0,706.293,205.57955,151.02640000000002,1300.17855,160.70355,1277.263,3.34995,15355.49805,7.0,1.0,4.0,13394.0,13394.0,1.0,0.015431951907865074,4411.0,7525.5,8550.738095238095,5.0,4.571428571428571,16.0,2.370453040886408,0.0,0.007717651908472976,540.7142857142857,604.0,2.514533085961657
173,18711,2010-07-21 12:37:43.490,2019-08-30 19:17:21.277,142.0,0,280.1,16.741283333333335,340.89660000000003,56.142833333333336,981.1301666666667,1444.2477333333334,2463.314766666667,4772.165116666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9452.333333333334,0.0,16420.0,0.0,20.0,0.0,11.224972160321824,0.0,0.0,744.625,0.0,17.979166666666668
176,1914,2010-07-21 13:19:14.133,2015-03-15 04:31:26.797,20.0,0,549244.697,5.501716666666667,7.456,11.339400000000001,68.71716666666667,52.031666666666666,24.053550000000005,77.30183333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16210.0,0.0,0.0,0.0,3.75,0.0,2.5495097567963922,0.0,0.0,585.625,0.0,3.21875
181,669,2010-07-21 17:41:37.893,2019-04-26 02:22:27.123,14.0,0,414079.55700000003,537.2382166666667,7213.369066666667,18434.335333333336,10313.716383333334,1406.4203833333333,101492.1279,60.12038333333334,3.0,5.0,0.6666666666666666,286579.0,286579.0,5.0,0.0016598217553932962,7999.0,54218.61538461538,0.0,3.2,2.6666666666666665,7.4,3.7859388972001824,2.9664793948382653,0.008056702121137132,1105.0,807.4,2.6666666666666665
196,3936,2010-07-23 03:40:59.740,2019-08-28 03:46:33.133,46.0,0,916700.7400000001,3064.4655000000002,1230.0816666666667,8669.609283333333,118.61233333333334,23498.499933333333,7.418233333333334,7979.705383333334,3.0,5.0,0.6666666666666666,286579.0,286579.0,5.0,0.006241871782549166,7999.0,101522.83333333333,0.0,2.2,3.3333333333333335,9.2,2.516611478423583,9.364827814754525,0.004362292250384086,1474.6666666666667,698.2,2.8333333333333335
205,35224,2010-07-27 19:20:58.870,2019-08-31 18:13:17.207,88.0,0,17274.997,348.26155000000006,897.8168833333334,88.63361666666668,288.16016666666667,2154.094716666667,304.48583333333335,114.57333333333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.8,0.0,35224.0,0.0,54.0,0.0,61.46776158512456,0.0,0.0,1264.125,0.0,54.0
215,629,2010-07-27 20:15:17.740,2017-08-23 15:16:34.597,16.0,0,291523.43,566.6972166666667,323.94711666666666,3.11895,10.494666666666667,13205.801933333334,428474.79311666667,7866.98855,5.0,3.0,1.5,30582.0,152201.0,3.0,0.04141196391637544,0.0,26740.0625,0.0,11.333333333333334,3.8,57.333333333333336,3.8987177379235853,68.4860083033997,0.045044996207462475,398.2,424.3333333333333,2.2444444444444445
221,107228,2010-07-27 20:29:40.420,2014-06-16 15:45:34.640,650.0,0,223.11,252.5886166666667,5.9766666666666675,91.86910000000002,6.610500000000001,26.164066666666667,813.6247166666667,2873.9478833333337,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5881.166666666667,0.0,54420.0,0.0,11.75,0.0,12.115515436237713,0.0,0.0,1298.5,0.0,10.4375
223,2131,2010-07-27 20:39:40.943,2018-09-12 04:14:56.337,25.0,0,874445.2300000001,3217.3929500000004,829.1212166666667,107.04983333333334,4172.0475,261.32550000000003,2034.5128333333334,130491.67606666667,6.0,2.0,2.3333333333333335,47313.0,47313.0,2.0,0.0033484568246070503,32265.666666666668,47313.0,2257.5,1.0,7.0,23.0,6.260990336999411,31.11269837220809,0.007081610575159674,592.0,343.0,6.333333333333333
226,19770,2010-07-27 20:44:37.420,2011-01-10 11:54:42.660,196.0,0,336584.617,2615.282383333333,47.443000000000005,67.5635,1481.1370500000003,1522.2121166666666,2231.6936166666665,301.5433833333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8151.4,0.0,11524.333333333334,0.0,8.0,0.0,4.720774754816659,0.0,0.0,1091.125,0.0,7.3125
227,868,2010-07-27 20:49:48.907,2019-07-26 00:33:32.880,10.0,0,4570.29,14271.031933333335,494.45111666666674,7011.249616666667,7152.568266666667,7275.077783333333,140488.54983333332,522025.483,4.0,4.0,1.0,37288.0,37288.0,3.0,0.017925340954922743,504.0,11982.5,868.0,2.0,7.75,5.25,4.924428900898052,6.551081335677848,0.0022555201317765077,788.25,486.25,5.116666666666667
232,286579,2010-07-27 21:00:44.887,2019-09-01 02:51:18.723,1436.0,0,129.806,5.61,5.7615,13.910950000000001,7.039550000000001,13.501783333333334,14.11145,19.59926666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14162.666666666666,0.0,286579.0,0.0,33.625,0.0,36.9475980274767,0.0,0.0,1129.625,0.0,32.9375
233,953,2010-07-27 21:02:39.857,2019-08-21 16:31:24.280,15.0,0,942.34,15.223166666666668,113.76516666666667,8443.181383333334,1008.3027833333333,1756.0025,1299.1528333333333,1243.241266666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.6666666666665,0.0,6238.666666666667,0.0,11.875,0.0,10.425757937504043,0.0,0.0,1039.0,0.0,10.75
237,19006,2010-07-27 21:18:39.403,2019-08-31 17:09:23.470,130.0,0,765615.087,79.64678333333335,71.93288333333334,1351.9667166666668,10423.293233333334,9799.815216666668,8255.804216666667,23678.8219,2.0,6.0,0.42857142857142855,286579.0,286579.0,6.0,2.5805600651855803e-05,1931.0,108381.625,19006.0,2.8333333333333335,4.0,15.666666666666666,1.4142135623730951,14.854853303438128,0.004641224704901331,550.5,725.0,2.2142857142857144
241,152,2010-07-27 21:32:42.220,2019-07-15 21:31:58.960,9.0,1,9583574.49,102103.91278333333,82493.65238333333,8391.364450000001,1527.0450500000002,19013.53855,275790.52800000005,5733.18995,0.0,8.0,0.0,346372.0,346372.0,8.0,0.0004848014453967253,0.0,85987.64285714286,0.0,2.125,0.0,5.625,0.0,2.1339098923270936,0.05279848648090008,0.0,623.125,0.0
242,222063,2010-07-27 21:36:11.267,2019-09-01 03:57:37.820,1912.0,0,21761.096,29.109,19.32345,17.502833333333335,487.96233333333333,876.2213833333334,6775.559616666667,5420.155216666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5767.0,0.0,112488.0,0.0,12.625,0.0,10.225144078621652,0.0,0.0,1481.5,0.0,10.541666666666666
247,5730,2010-07-27 21:56:25.567,2019-06-20 19:25:44.927,68.0,0,226.36300000000003,1.8114500000000002,1105.0684333333334,63.621233333333336,8.100666666666667,48.33488333333334,5.471216666666667,19.719283333333337,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14162.666666666666,0.0,0.0,0.0,12.875,0.0,19.66459835774503,0.0,0.0,505.125,0.0,7.330357142857143
249,2517,2010-07-27 21:58:53.070,2012-02-02 23:43:09.523,41.0,0,941004.177,1531.5604333333333,4615.752833333334,6825.025733333334,1070.4619333333335,499.48740000000004,1047.3404333333335,1337.3909500000002,4.0,4.0,1.0,286579.0,286579.0,4.0,0.010803693512719661,2993.0,123373.0,0.0,1.25,3.5,9.75,3.3166247903554,6.849574196011505,0.02154838406286934,553.0,708.5,3.125
251,2950,2010-07-27 22:08:39.287,2018-11-05 20:34:59.070,32.0,0,8119.106000000001,70.91816666666666,1098.8462333333334,283.0063333333334,5394.9816,194.96373333333335,8643.154266666668,22135.97595,7.0,1.0,4.0,1914.0,52622.0,1.0,0.004758770016576382,5929.0,15128.75,10426.75,6.0,10.285714285714286,127.0,9.516902257112267,0.0,0.0017177849270526293,1475.4285714285713,1268.0,4.907066052227342
263,1898,2010-07-27 22:32:24.477,2019-07-02 15:04:15.210,19.0,0,7741.150000000001,877.4661,35.960233333333335,7.773716666666667,8.764833333333334,250.47428333333335,61.57038333333334,9.145716666666667,7.0,1.0,4.0,24417.0,52622.0,1.0,0.04566199620548811,10647.5,29540.75,54563.0,9.0,10.714285714285714,22.0,8.32094316998351,0.0,0.0012337415525604425,406.14285714285717,246.0,6.857142857142857
264,111821,2010-07-27 22:38:16.220,2019-08-28 02:07:43.113,777.0,0,19075.453,1476.7704,1679.2172666666668,94229.24866666667,14.465900000000001,18990.7715,9801.7996,1521.3271166666668,1.0,7.0,0.25,107228.0,222063.0,6.0,0.0028617274353427667,0.0,88012.22222222222,0.0,1.5714285714285714,2.0,8.714285714285714,0.0,8.499299691038976,0.04017746866660724,250.0,587.8571428571429,0.5
271,1545,2010-07-27 22:55:19.987,2019-06-21 11:14:39.207,39.0,0,377.87,29.160383333333336,74.60005000000001,8168.644116666667,7.4672833333333335,5029.839883333334,454.3372166666667,3108.8712333333333,7.0,1.0,4.0,10542.0,286579.0,1.0,0.12735419536558085,7350.333333333333,109234.33333333333,25945.5,3.0,5.857142857142857,7.0,4.705619740571601,0.0,0.0,837.4285714285714,533.0,2.4057823129251696
272,769,2010-07-27 23:00:04.300,2019-05-19 14:52:31.040,12.0,0,549.253,1230.9608333333335,17.648500000000002,12.510166666666667,131.33906666666667,4.962000000000001,25.457383333333333,158227.81555,6.0,2.0,2.3333333333333335,275257.0,275257.0,2.0,0.03811915029872707,4442.0,99089.66666666667,1314.25,1.5,6.833333333333333,11.0,11.444066876188144,14.142135623730951,0.0,777.5,353.5,5.625
